id	cluster	index_z_score	intrusions	mean_frequency	mean_syllables	mr_freq	mr_ortho	mr_phon	mr_sem	ortho_alg_con	ortho_average_cluster_coeff	ortho_average_degree	ortho_cluster	ortho_coherence	ortho_diameter	ortho_max_betweenness	ortho_radius	ortho_switch	ortho_transitivity	phon_alg_con	phon_cluster	phon_coherence	phon_diameter	phon_radius	phon_switch	phono_average_cluster_coeff	phono_average_degree	phono_max_betweenness	phono_transitivity	raw	repetitions	sem_alg_con	sem_average_cluster_coeff	sem_average_degree	sem_cluster	sem_coherence	sem_diameter	sem_max_betweenness	sem_radius	sem_switch	sem_transitivity	sum_frequency	sum_recip_freq	sum_syllables	switch	task
10	0.1	-1.48770732185	0	10.9553412896	2.18181818182	12.1653573556	0.705882352941	0.666666666667	0.325629722625	1.99731239144	0.1875	2.0	0.1	0.582226589605	1.0	0.714285714286	0.759725400458	9.0	0.25	0.683174563238	0.222222222222	0.364435288354	1.0	1.0	8.0	0.4125	2.5	0.714285714286	0.571428571429	11	0	0.0	0.638888888889	3.0	0.1	0.345963108267	1.0	0.4	1.0	9.0	0.681818181818	120.508754186	1.1145334479	24	9.0	tools
10	0.0	1.32056107034	0	12.7620599847	1.38461538462	11.5575945382	0.588235294118	0.571428571429	0.405051579199	1.80216310249	0.138888888889	1.83333333333	0.0833333333333	0.585136952522	1.0	0.127272727273	0.833333333333	11.0	0.230769230769	0.389481232063	0.181818181818	0.498132392757	1.0	1.0	10.0	0.0	1.4	0.0555555555556	0.0	13	0	0.0	0.898015873016	7.0	1.16666666667	0.654443094415	1.0	0.087962962963	1.0	5.0	0.855263157895	165.906779802	1.08582775144	18	12.0	tools
11	0.0	-0.0705457667949	0	11.8873990255	1.55555555556	11.5727239959	0.444444444444	0.333333333333	0.325629722625	0.978081747173	0.0	1.33333333333	0.0	0.528515246632	1.0	1.0	0.857142857143	8.0	0.0	0.176390227126	0.0	0.342741560495	1.0	1.0	8.0	0.0	1.0	0.0	0.0	9	0	0.0	1.0	5.0	0.5	0.531047907644	1.0	0.0	1.0	5.0	1.0	106.986591229	0.876811951128	14	8.0	tools
11	0.0625	14.1098913785	0	11.8427368081	1.76470588235	11.1549917294	0.8	0.727272727273	0.325629722625	2.60473835074	0.364285714286	2.57142857143	0.307692307692	0.770332494974	1.0	0.538461538462	0.833333333333	12.0	0.315789473684	0.257076631632	0.214285714286	0.583184021895	1.0	1.0	13.0	0.383333333333	2.28571428571	0.666666666667	0.28125	17	0	0.0	0.652076891363	5.85714285714	1.11111111111	0.799599081482	1.0	0.313827838828	1.0	8.0	0.686046511628	201.326525738	1.52750154209	30	15.0	tools
12	0.0	4.29522804075	0	11.8282791131	2.0	11.9582491004	0.6	0.5	0.325629722625	1.3044840626	0.0	1.5	0.0	0.496181834823	1.0	0.666666666667	0.833333333333	10.0	0.0	0.173341927138	0.1	0.422566627563	1.0	1.0	9.0	0.0	1.5	0.666666666667	0.0	11	0	0.0	0.866666666667	4.85714285714	0.375	0.508574669806	1.0	0.0944444444444	1.0	7.0	0.826086956522	130.111070244	1.02501539619	22	10.0	tools
12	0.0833333333333	2.20823643193	0	10.4053986397	2.84615384615	14.3485047402	0.6	0.571428571429	0.233523148162	1.91542412994	0.143333333333	2.0	0.0833333333333	0.527258379166	1.0	0.694444444444	0.777777777778	11.0	0.176470588235	0.735186568642	0.0833333333333	0.414369987359	1.0	0.894736842105	11.0	0.444444444444	2.5	0.0757575757576	0.6	13	0	0.0	0.822222222222	3.66666666667	0.444444444444	0.674910811488	1.0	0.233333333333	1.0	8.0	0.75	135.270182316	1.68926649038	37	11.0	tools
13	0.0	-3.4233400624	0	8.99695108282	2.0	10.697525123	0.555555555556	0.428571428571	0.185015934556	1.14505873486	0.0	1.0	0.0	0.701901320455	1.0	0.0	0.764705882353	6.0	0.0	0.33978803047	0.4	0.228013029316	1.0	0.846153846154	4.0	0.0	1.5	1.0	0.0	7	0	0.0	0.0	1.33333333333	0.4	0.689437525704	1.0	1.0	1.0	4.0	0.0	62.9786575798	1.01517149445	14	6.0	tools
13	0.0	-3.41715595433	0	11.3033100054	1.66666666667	10.7038127032	0.277777777778	0.285714285714	0.226196937208	1.34718856833	0.0	1.0	0.0	0.760924315679	0.833333333333	0.0	0.75	5.0	0.0	0.135104637051	0.0	0.158192090395	1.0	1.0	5.0	0.0	2.8	0.0	0.0	6	0	0.0	0.7	2.8	2.0	0.722323541212	1.0	0.5	1.0	1.0	0.8	67.8198600326	0.734524710582	10	5.0	tools
14	0.0	-4.91613431858	0	11.4929800044	1.5	12.4546726618	0.666666666667	0.6	0.226196937208	1.04098194812	0.47619047619	2.0	0.6	0.744640169236	1.0	0.0666666666667	0.818181818182	4.0	0.666666666667	0.420274678731	0.142857142857	0.661701671667	1.0	1.0	6.0	0.6	1.6	0.0	1.0	8	0	0.0	0.0	1.6	0.142857142857	0.591055827652	1.0	0.833333333333	1.0	6.0	0.0	91.943840035	0.925178182112	12	7.0	tools
14	0.0	-5.01699129174	0	13.1715840056	1.7	11.291388352	0.666666666667	0.6	0.233280939493	0.334250488301	0.454166666667	2.75	0.571428571429	0.701863879662	1.0	0.452380952381	0.833333333333	6.0	0.444444444444	0.618923957103	0.428571428571	0.525219126624	1.0	1.0	6.0	0.52380952381	2.28571428571	0.533333333333	0.461538461538	10	0	0.0	0.9	3.6	0.111111111111	0.498171309402	1.0	0.0555555555556	1.0	8.0	0.875	131.715840056	0.830608788154	17	9.0	tools
