id	cluster	index_z_score	intrusions	mean_frequency	mean_syllables	mr_freq	mr_ortho	mr_phon	mr_sem	ortho_alg_con	ortho_average_cluster_coeff	ortho_average_degree	ortho_cluster	ortho_coherence	ortho_diameter	ortho_max_betweenness	ortho_radius	ortho_switch	ortho_transitivity	phon_alg_con	phon_cluster	phon_coherence	phon_diameter	phon_radius	phon_switch	phono_average_cluster_coeff	phono_average_degree	phono_max_betweenness	phono_transitivity	raw	repetitions	sem_alg_con	sem_average_cluster_coeff	sem_average_degree	sem_cluster	sem_coherence	sem_diameter	sem_max_betweenness	sem_radius	sem_switch	sem_transitivity	sum_frequency	sum_recip_freq	sum_syllables	switch	task
37	0.0	4.62426233656	0	15.344895687	1.1875	7.8750144461	0.75	0.666666666667	0.272141443443	0.550979570379	0.238095238095	1.71428571429	0.0	0.331411185462	1.0	0.2	1.0	15.0	0.428571428571	0.0	0.0666666666667	0.377041702041	1.0	1.0	14.0	0.333333333333	2.0	0.339285714286	0.461538461538	16	0	0.375918236448	0.478787878788	2.72727272727	0.6	0.879125155397	0.990060171217	0.385185185185	0.961312711761	9.0	0.5	245.518330992	1.06231341541	19	15.0	verbs
38	0.0	-0.680606567769	0	15.0108847014	1.29411764706	7.87886908422	0.75	0.666666666667	0.265476710993	1.25582055312	0.0	1.33333333333	0.0625	0.59955924553	1.0	1.0	1.0	15.0	0.0	0.232841891683	0.0	0.361156225535	1.0	1.0	16.0	0.47619047619	2.0	0.0666666666667	0.666666666667	17	0	0.737675708321	0.466666666667	2.2	0.214285714286	0.817763519942	0.983395438767	0.0972222222222	0.951826484923	13.0	0.5	255.185039924	1.15371724583	22	16.0	verbs
39	0.0625	inf	0	13.6621921953	2.23529411765	11.1279576449	0.557142857143	0.514285714286	0.371872986203	6.42097878815	0.633211580087	7.75	2.8	0.878164196388	0.7	0.0945052023999	0.625	4.0	0.583153347732	5.78839694939	7.5	0.871404618018	0.714285714286	0.666666666667	1.0	0.641083099907	7.64705882353	0.10558531746	0.601279317697	17	0	0.0	0.458333333333	3.0	0.5	0.781441752077	1.0	0.178787878788	1.0	11.0	0.51724137931	232.25726732	1.33645947852	38	15.0	verbs
3	0.125	-2.0	0	12.6812126955	2.55555555556	7.42880427125	0.589743589744	0.623376623377	0.251383667183	8.04773052713	0.716417533084	10.0	4.2	0.875579823611	0.666666666667	0.0947260154062	0.555555555556	4.0	0.71568627451	7.29581806131	7.66666666667	0.801732905761	0.714285714286	0.590909090909	2.0	0.765303677804	11.6666666667	0.0664565826331	0.760563380282	18	0	0.57159787556	0.0	1.11111111111	0.0588235294118	0.645993497161	0.994258786616	0.0357142857143	0.952602292947	16.0	0.0	228.261828519	1.44914032291	46	15.0	verbs
40	0.166666666667	-4.2031425699	0	16.4574374584	1.0	1.83086610619	0.75	0.666666666667	0.216870519039	0.656149034845	0.0	1.0	0.0	0.529673590504	1.0	0.0	0.75	6.0	0.0	0.0	0.166666666667	0.571428571429	1.0	1.0	5.0	0.0	1.33333333333	1.0	0.0	7	0	0.611001239526	0.466666666667	2.0	0.75	0.919857733196	0.934789246813	0.666666666667	0.899945457052	3.0	0.5	115.202062209	0.425840085242	7	5.0	verbs
41	0.0	2.26021355092	0	18.4074925181	1.0	4.69145440108	0.571428571429	0.4	0.16509456281	0.212161820714	0.0	1.5	0.0	0.333184656557	1.0	0.666666666667	1.0	8.0	0.0	0.0	0.0	0.5	1.0	1.0	8.0	0.0	1.0	0.0	0.0	9	0	0.0	0.0	1.0	0.125	0.644200169578	1.0	0.0	1.0	7.0	0.0	165.667432663	0.491516433857	9	8.0	verbs
42	0.047619047619	14.1053606214	0	14.2152065796	1.45454545455	8.24206166634	0.833333333333	0.8	0.363997872667	2.30084769872	0.15	1.8	0.1	0.603545794912	1.0	0.388888888889	0.866666666667	19.0	0.25	0.910546373274	0.222222222222	0.536766114632	1.0	1.0	17.0	0.38125	3.0	0.355555555556	0.458333333333	22	0	0.0	0.528888888889	3.33333333333	0.4375	0.625160969553	1.0	0.538461538462	1.0	15.0	0.541666666667	312.734544751	1.59303400077	32	20.0	verbs
43	0.0588235294118	-2.86245554154	0	15.0689642614	1.44444444444	8.81439785343	0.666666666667	0.666666666667	0.342639785398	2.38995765519	0.0	1.6	0.0588235294118	0.680780773473	1.0	0.416666666667	0.818181818182	16.0	0.0	0.819297187126	0.0588235294118	0.614886789485	1.0	1.0	16.0	0.0	1.45454545455	0.155555555556	0.0	18	0	0.71658577048	0.473992673993	3.53846153846	0.909090909091	0.696211743069	0.98562915465	0.185606060606	0.943499976333	10.0	0.558139534884	271.241356705	1.22278662998	26	16.0	verbs
44	0.0	9.04156041506	0	16.2936772688	1.06666666667	5.85638940864	0.666666666667	0.666666666667	0.201229414628	0.879890818592	0.0	1.14285714286	0.0	0.289782663003	1.0	0.0666666666667	1.0	14.0	0.0	0.0	0.0	0.245398773006	1.0	1.0	14.0	0.0	1.0	0.0	0.0	15	0	0.739263976329	0.233333333333	2.0	0.25	0.745778014551	0.976554717343	0.361111111111	0.945668395261	11.0	0.4	244.405159032	0.929126834446	16	14.0	verbs
45	0.166666666667	-2.41889995027	0	15.6806431559	1.0	3.41508533275	0.5	0.666666666667	0.289120863917	0.304295093993	0.0	4.28571428571	0.0	0.759550561798	1.0	0.0	1.0	6.0	0.0	0.0	0.166666666667	0.434782608696	1.0	1.0	5.0	0.0	1.0	0.0	0.0	7	0	0.866077395997	0.652380952381	4.28571428571	5.0	0.770830992344	0.900488674928	0.105555555556	0.870764856492	1.0	0.647058823529	109.764502091	0.448755096782	7	5.0	verbs
46	0.0769230769231	3.13518082275	0	15.805764825	1.14285714286	4.16220260867	0.75	0.571428571429	0.207323654816	0.799599920698	0.0	1.0	0.0769230769231	0.572090195216	1.0	0.0	1.0	12.0	0.0	0.0	0.0	0.384885450759	1.0	1.0	13.0	0.0	1.0	0.0	0.0	14	0	0.758476562944	0.55	2.2	0.555555555556	0.877034086395	0.969631295219	0.222222222222	0.942464038737	8.0	0.529411764706	221.28070755	0.890533040045	16	12.0	verbs
