id	cluster	index_z_score	intrusions	mean_frequency	mean_syllables	mr_freq	mr_ortho	mr_phon	mr_sem	ortho_alg_con	ortho_average_cluster_coeff	ortho_average_degree	ortho_cluster	ortho_coherence	ortho_diameter	ortho_max_betweenness	ortho_radius	ortho_switch	ortho_transitivity	phon_alg_con	phon_cluster	phon_coherence	phon_diameter	phon_radius	phon_switch	phono_average_cluster_coeff	phono_average_degree	phono_max_betweenness	phono_transitivity	raw	repetitions	sem_alg_con	sem_average_cluster_coeff	sem_average_degree	sem_cluster	sem_coherence	sem_diameter	sem_max_betweenness	sem_radius	sem_switch	sem_transitivity	sum_frequency	sum_recip_freq	sum_syllables	switch	task	visit
15	0.5	-1.39092026706	0	14.1457622602	3.33333333333	0.957839885708	0.220588235294	0.266666666667	0.116411797155	0.893160348557	0.0	1.0	0.0	1.0	0.75	0.0	0.636363636364	2.0	0.0	1.12784370043	2.0	1.0	0.666666666667	0.571428571429	0.0	0.0	1.33333333333	1.0	0.0	3	0	0.0697336292437	0.0	1.0	0.5	1.0	0.981015655331	0.0	0.972327040368	1.0	0.0	42.4372867806	0.212722062345	10	1.0	a	y0
16	0.428571428571	6.28261736497	0	16.8953391522	1.6	7.22590533685	0.5	0.8	0.153270050938	2.75003075112	0.233333333333	1.6	0.25	0.72745584024	0.833333333333	0.166666666667	0.714285714286	7.0	0.428571428571	0.254864775538	0.25	0.630095923261	1.0	1.0	7.0	0.5	2.66666666667	0.4	0.666666666667	10	0	0.0	0.0	1.5	0.111111111111	0.548785969106	1.0	0.666666666667	1.0	8.0	0.0	168.953391522	0.601763184399	16	6.0	a	y0
16	0.181818181818	inf	0	15.0272417058	1.92307692308	13.6458694695	0.583333333333	0.5	0.22744209085	3.00784605062	0.111111111111	2.5	0.444444444444	0.697578536336	0.833333333333	0.40303030303	0.777777777778	8.0	0.206896551724	0.266412257085	0.0833333333333	0.392477652218	1.0	1.0	11.0	0.202777777778	2.33333333333	0.7	0.24	13	0	0.0	0.388888888889	1.66666666667	0.444444444444	0.830794245245	1.0	0.2	1.0	8.0	0.6	195.354142176	0.93739956281	25	10.0	a	y1
17	0.0	2.70856279271	0	13.5089759951	2.42857142857	4.92531170353	0.408333333333	0.545454545455	0.0798734508083	1.44170984703	0.0	1.6	0.0	0.67821205512	0.875	0.666666666667	0.692307692308	6.0	0.0	0.22941201371	0.0	0.131613887829	1.0	1.0	6.0	0.0	1.33333333333	1.0	0.0	7	0	0.164681653568	0.0	1.33333333333	0.0	0.77765379975	0.984557932683	1.0	0.9541015918	6.0	0.0	94.5628319655	0.526809363519	17	6.0	a	y0
17	0.6	0.538749413144	0	12.7633918383	2.375	4.9199885959	0.746031746032	0.75	0.0749848226764	2.15908690546	0.5	1.66666666667	1.0	0.919647433256	0.857142857143	0.1	0.647058823529	3.0	0.75	0.153255933009	0.8	0.776137869308	1.0	0.857142857143	4.0	0.533333333333	2.4	0.5	0.6	8	0	0.171128189796	0.0	1.0	0.0	0.692725361919	0.989959315768	0.0	0.975147536457	7.0	0.0	102.107134707	0.635936510102	19	4.0	a	y1
18	0.125	-8.66317644737	0	14.425948874	2.44444444444	10.4581358116	0.457142857143	0.666666666667	0.187592260027	2.29052886691	0.441666666667	2.25	0.5	0.810203398517	0.857142857143	0.666666666667	0.666666666667	5.0	0.352941176471	0.773287827963	0.125	0.711968009038	1.0	0.846153846154	7.0	0.0	1.14285714286	0.0666666666667	0.0	9	0	0.0	0.583333333333	2.0	0.5	0.588766727652	1.0	0.666666666667	1.0	5.0	0.6	129.833539866	0.644324135568	22	7.0	a	y0
18	0.285714285714	-inf	0	14.5779997991	2.22222222222	9.87096489558	0.626373626374	0.8	0.255530013655	5.11130184434	0.312324929972	3.52941176471	1.0	0.719889676449	0.857142857143	0.358333333333	0.75	10.0	0.242424242424	0.913324943455	0.636363636364	0.622593143694	1.0	0.846153846154	10.0	0.394312169312	4.11111111111	0.152573529412	0.450867052023	18	0	0.0	0.235714285714	2.57142857143	0.25	0.409394373443	1.0	0.350427350427	1.0	15.0	0.466666666667	262.403996383	1.26569579071	40	13.0	a	y1
19	0.25	-1.81165897522	0	14.0985602408	2.0	4.2076624571	0.527777777778	0.6	0.28658898306	1.52304523598	0.0	1.0	0.25	0.879774821279	0.777777777778	0.0	0.692307692308	3.0	0.0	0.235956738224	0.25	0.77210020969	1.0	0.846153846154	3.0	0.0	1.0	0.0	0.0	5	0	0.203289925685	0.0	1.2	0.0	0.311107709036	0.972280140115	0.166666666667	0.952895599614	4.0	0.0	70.4928012039	0.361653981203	10	3.0	a	y0
19	0.1	-4.4546757124	0	14.7788330005	2.0	8.35966652349	0.560606060606	0.666666666667	0.209195503675	2.75953313377	0.0909090909091	1.81818181818	0.1	0.575967773076	0.833333333333	0.333333333333	0.75	9.0	0.25	0.669867797229	0.222222222222	0.365373054572	1.0	1.0	8.0	0.185185185185	1.77777777778	0.214285714286	0.333333333333	11	0	0.0	0.466666666667	2.0	0.1	0.544555285379	1.0	0.666666666667	1.0	9.0	0.5	162.567163005	0.767267725949	22	9.0	a	y1
1	0.428571428571	3.5094901041	0	14.9571045739	2.0	9.71321042502	0.404761904762	0.545454545455	0.268011746121	2.81377820774	0.0	1.55555555556	0.0	0.679193899782	0.833333333333	0.392857142857	0.75	9.0	0.0	0.217562707844	0.25	0.381519471488	1.0	1.0	7.0	0.240740740741	1.77777777778	0.178571428571	0.3	10	0	0.0	0.0	1.42857142857	0.25	0.75737448885	1.0	0.266666666667	1.0	7.0	0.0	149.571045739	0.692366972327	20	6.0	a	y0
1	0.125	0.182135054694	0	14.7287547589	2.22222222222	6.33784492252	0.568181818182	0.75	0.172631930478	2.25406807926	0.0	1.5	0.0	0.646682449293	0.818181818182	0.666666666667	0.75	8.0	0.0	0.456089206413	0.0	0.3156520003	1.0	1.0	8.0	0.0	1.0	0.0	0.0	9	0	0.199961278237	0.533333333333	2.4	0.285714285714	0.602575660811	0.991662296102	0.5	0.9701429699	6.0	0.6	132.55879283	0.625270407911	20	7.0	a	y1
1	0.125	0.894842748635	0	15.5939517568	2.55555555556	5.93022648099	0.555555555556	0.666666666667	0.10341230027	2.38373489392	0.444444444444	2.0	0.285714285714	0.547967292772	0.888888888889	0.321428571429	0.6	6.0	0.5	0.520036296155	0.125	0.544048110912	1.0	1.0	7.0	0.277777777778	2.33333333333	0.25	0.3	9	0	0.0	0.0	1.2	0.0	0.635124555553	1.0	0.166666666667	1.0	8.0	0.0	140.345565811	0.586275853319	23	7.0	a	y2
20	0.2	5.2054733721	0	13.53441844	2.16666666667	5.00935884897	0.5	0.666666666667	0.176028593592	3.37697721676	0.366666666667	3.0	0.0909090909091	0.759919883739	0.833333333333	0.416666666667	0.692307692308	10.0	0.365853658537	0.939945616518	0.5	0.674607998055	1.0	0.833333333333	7.0	0.738095238095	2.85714285714	0.533333333333	0.571428571429	12	0	0.300582218659	0.0	1.0	0.2	0.576708022081	0.991967367426	0.0	0.972495504326	9.0	0.0	162.41302128	0.897140926752	26	9.0	a	y0
21	0.0	-2.69030666775	0	15.6892144258	2.4	6.67039386312	0.666666666667	0.5	0.128392039524	0.898543458954	0.0	1.33333333333	0.666666666667	0.861400575472	0.866666666667	1.0	0.692307692308	2.0	0.0	0.834306586429	0.666666666667	0.636363636364	1.0	0.833333333333	2.0	0.0	1.33333333333	1.0	0.0	5	0	0.0	0.0	1.0	0.25	0.758541696528	1.0	0.0	1.0	3.0	0.0	78.4460721289	0.32931482713	12	4.0	a	y0
21	0.0	-1.26261396681	0	16.9474012124	1.5	0.0	0.0	0.0	0.0	0.571428571429	0.0	0.0	0.0	1.0	0.714285714286	0.0	0.714285714286	1.0	0.0	0.666666666667	0.0	1.0	0.666666666667	0.666666666667	1.0	0.0	0.0	0.0	0.0	2	0	0.0	0.0	0.0	0.0	1.0	1.0	0.0	1.0	1.0	0.0	33.8948024247	0.121335782789	3	1.0	a	y1
22	0.0	-0.390920267057	0	14.1425340094	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	1	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	14.1425340094	0.0707086862466	2	0.0	a	y0
23	0.333333333333	-3.78806601408	0	14.8260834297	2.0	4.5389239926	0.602564102564	0.8	0.352593002644	3.42462446457	0.366666666667	2.66666666667	0.0909090909091	0.63252138817	0.833333333333	0.572727272727	0.666666666667	10.0	0.514285714286	1.26629630895	1.14285714286	0.576576576577	1.0	0.777777777778	6.0	0.309090909091	3.45454545455	0.307407407407	0.362068965517	12	0	0.0	0.477777777778	2.33333333333	0.0909090909091	0.467440034119	1.0	0.75	1.0	10.0	0.4	177.913001156	0.818509616118	24	8.0	a	y0
24	0.0	-2.25334449397	0	12.4841597478	2.6	3.39985277534	0.333333333333	0.363636363636	0.216962347626	1.07957659114	0.0	1.0	0.25	0.958067890083	0.833333333333	0.0	0.714285714286	3.0	0.0	0.359467398674	0.0	0.662805662806	1.0	0.833333333333	4.0	0.0	2.5	0.0	0.0	5	0	0.111593007327	0.833333333333	2.5	0.25	0.497517164032	0.987167148374	0.166666666667	0.971863589136	3.0	0.75	62.4207987392	0.406398041951	13	4.0	a	y0
25	0.285714285714	0.384696439729	0	13.5651139821	3.11111111111	3.83759088284	0.442028985507	0.631578947368	0.0986206231468	2.63533498665	0.0	1.0	0.0	0.754434334311	0.833333333333	0.0	0.714285714286	8.0	0.0	1.40416789166	0.285714285714	0.54098362945	1.0	0.833333333333	6.0	0.375	2.0	0.309523809524	0.5	9	0	0.176461073193	0.0	1.0	0.285714285714	0.688006316748	0.993615871521	0.0	0.978733539867	6.0	0.0	122.086025839	0.66959787441	28	6.0	a	y0
26	0	None	0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	a	y0
27	2.0	-0.390920267057	0	14.1106699212	3.0	1.36672269982	0.0571428571429	0.294871794872	0.0201394590655	1.45980806424	0.0	1.33333333333	2.0	0.976958525346	0.52380952381	1.0	0.5	0.0	0.0	0.596248796291	0.0	0.57683982684	0.833333333333	0.764705882353	2.0	0.0	1.0	0.0	0.0	3	0	0.0887726110048	0.0	0.0	0.0	0.755150330377	0.975701321662	0.0	0.962185794174	2.0	0.0	42.3320097635	0.213859100846	9	0.0	a	y0
28	0.5	12.9417975136	0	15.7925204153	1.55555555556	7.2798456449	0.484848484848	0.8	0.1167442403	2.62368833312	0.259259259259	1.55555555556	0.285714285714	0.723355736918	0.818181818182	0.0714285714286	0.75	6.0	0.5	0.0	0.8	0.479805013928	1.0	1.0	4.0	0.791666666667	2.75	0.031746031746	0.714285714286	9	0	0.0	0.0	1.5	0.5	0.674139808218	1.0	1.0	1.0	5.0	0.0	142.132683738	0.580994379194	14	5.0	a	y0
29	0.0	-1.33845156741	0	15.3404743731	1.8	2.63831641656	0.5	0.6	0.0593833598921	1.22183019061	0.0	1.0	0.0	0.702316810345	0.833333333333	0.0	0.75	4.0	0.0	0.0	0.0	0.0	1.0	1.0	4.0	0.0	1.0	0.0	0.0	5	0	0.182593049903	0.0	1.0	0.25	0.954351391056	0.975724456862	0.0	0.944283615228	3.0	0.0	76.7023718653	0.327817296676	9	4.0	a	y0
2	0.5	-1.69861007077	0	14.271778599	1.33333333333	1.15762984643	0.634920634921	0.666666666667	0.0330752834973	0.707867586785	0.0	1.0	0.5	1.0	0.777777777778	0.0	0.75	1.0	0.0	0.37307023521	0.5	1.0	1.0	0.714285714286	1.0	0.0	1.0	0.0	0.0	3	0	0.0744069911922	0.0	0.0	0.0	0.895473388203	0.979228045662	0.0	0.970517913752	2.0	0.0	42.815335797	0.210847024861	4	1.0	a	y0
2	0.0	-2.70888147167	0	14.0075868869	1.66666666667	1.01274824615	0.349206349206	0.4	0.143769036601	0.974113934298	0.0	1.33333333333	2.0	1.0	0.777777777778	1.0	0.5	0.0	0.0	0.0	0.5	1.0	1.0	1.0	1.0	0.0	1.0	0.0	0.0	3	0	0.0822012324401	0.0	1.0	0.5	0.892845931318	0.982857268129	0.0	0.961488223942	1.0	0.0	42.0227606607	0.214665975003	5	2.0	a	y1
2	0.0	-0.390920267057	0	14.1425340094	2.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0.0	0.0	1	0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0.0	14.1425340094	0.0707086862466	2	0.0	a	y2
30	0.0	0.00669948955023	0	13.7172334659	2.66666666667	6.93917726978	0.4	0.6	0.0943130746642	1.29086982236	0.0	1.0	0.0	0.66753506407	0.866666666667	0.0	0.714285714286	5.0	0.0	0.284402921746	0.2	0.564335290977	1.0	0.866666666667	4.0	1.0	2.0	0.0	1.0	6	0	0.0444314935626	0.0	1.0	0.0	0.735081370258	0.997920390112	0.0	0.982240044633	5.0	0.0	82.3034007957	0.456989291234	16	5.0	a	y0
31	0.25	-3.58821357338	0	14.2434724011	2.1	3.89917667645	0.616666666667	0.75	0.144295084744	2.53597445414	0.333333333333	2.0	0.666666666667	0.78679836517	0.866666666667	0.285714285714	0.75	5.0	0.545454545455	0.871394698057	1.0	0.660221278185	1.0	0.833333333333	4.0	0.133333333333	2.0	0.194444444444	0.1875	10	0	0.265640324731	0.388888888889	1.66666666667	0.25	0.650434868646	0.990251951159	0.2	0.963645825762	7.0	0.6	142.434724011	0.708587138978	21	7.0	a	y0
32	0.25	1.91358437834	0	16.4522057066	1.9	8.75445348389	0.52380952381	0.444444444444	0.226400140899	2.59844822561	0.259259259259	2.0	0.25	0.642033133836	0.857142857143	0.714285714286	0.75	7.0	0.272727272727	0.221471238464	0.0	0.338856072612	1.0	1.0	9.0	0.0	1.0	0.0	0.0	10	0	0.0	0.583333333333	2.0	0.0	0.341747478451	1.0	0.666666666667	1.0	9.0	0.6	164.522057066	0.620145581401	19	7.0	a	y0
33	0.176470588235	23.1552088449	0	14.9716137041	1.6	10.8938396531	0.666666666667	0.8	0.190783999537	5.46983553757	0.543293650794	4.5	0.818181818182	0.660272661546	0.833333333333	0.258117516012	0.714285714286	10.0	0.435	1.44804322299	1.1	0.67079485511	1.0	0.833333333333	9.0	0.505396825397	5.2	0.302979671401	0.557142857143	20	0	0.0	0.7	2.8	0.0526315789474	0.527836779828	1.0	0.5	1.0	18.0	0.8	299.432274083	1.38964664581	32	16.0	a	y0
34	0.3	6.47750412147	0	13.9019499567	2.53846153846	6.07560963355	0.680672268908	0.8	0.234233582353	3.45822935822	0.0934065934066	2.30769230769	1.6	0.933024129576	0.857142857143	0.666666666667	0.692307692308	4.0	0.15	1.24793725514	1.6	0.810653816751	1.0	0.857142857143	4.0	0.545454545455	2.90909090909	0.522222222222	0.439024390244	13	0	0.316197395693	0.212121212121	1.81818181818	0.444444444444	0.732191905952	0.992409903278	0.2	0.979146045774	8.0	0.230769230769	180.725349438	0.949766702562	33	9.0	a	y0
35	0.25	-1.08187455606	0	13.7779491754	2.4	6.33587511605	0.52380952381	0.615384615385	0.174483088075	2.94672561722	0.388888888889	2.0	0.428571428571	0.749077488128	0.857142857143	0.321428571429	0.647058823529	6.0	0.4	0.707932794006	0.25	0.654651270296	1.0	0.818181818182	7.0	0.233333333333	2.0	0.75	0.1875	10	0	0.263973175942	0.17037037037	2.44444444444	0.666666666667	0.507664618158	0.986890828048	0.690476190476	0.967580339635	5.0	0.272727272727	137.779491754	0.734516322203	24	7.0	a	y0
36	0.0	nan	0	14.6952627991	2.77777777778	7.26032410018	0.561403508772	0.545454545455	0.0744815947067	2.04395940298	0.309523809524	1.71428571429	0.0	0.383226598214	0.894736842105	0.333333333333	0.777777777778	8.0	0.375	0.453537146328	0.0	0.246243629932	1.0	0.866666666667	8.0	0.0	1.6	0.666666666667	0.0	9	0	0.0	0.0	0.0	0.0	0.404093302912	1.0	0.0	1.0	8.0	0.0	132.257365192	0.628073203753	25	8.0	a	y0
37	0.333333333333	5.51639969732	0	14.3795417392	2.25	7.8187915267	0.616666666667	0.75	0.209195503675	3.17238266663	0.333333333333	1.71428571429	0.0909090909091	0.735158550846	0.866666666667	0.266666666667	0.714285714286	10.0	0.5	0.51452324371	0.2	0.523492360076	1.0	1.0	9.0	0.3125	2.25	0.714285714286	0.375	12	0	0.0	0.0	1.25	0.0	0.338031148718	1.0	0.0952380952381	1.0	11.0	0.0	172.55450087	0.853493565797	27	8.0	a	y0
38	0.333333333333	5.89044439465	0	14.456558457	2.5	12.9549989836	0.626373626374	0.75	0.193894165664	3.1361478551	0.518181818182	3.81818181818	0.714285714286	0.700357295174	0.857142857143	0.355555555556	0.666666666667	6.0	0.666666666667	0.862428869332	0.2	0.558286335179	1.0	0.8	9.0	0.372727272727	3.09090909091	0.377777777778	0.521739130435	12	0	0.0	0.380952380952	2.0	0.0909090909091	0.50917650548	1.0	0.2	1.0	10.0	0.6	173.478701483	0.911156111004	30	8.0	a	y0
39	0.25	-0.900464071296	0	12.3524692587	2.8	4.86016238361	0.351515151515	0.466666666667	0.0494630880188	1.25040058987	0.0	1.0	0.0	0.794609665428	0.818181818182	0.0	0.714285714286	4.0	0.0	0.842536224322	0.666666666667	0.808291436578	0.866666666667	0.818181818182	2.0	0.0	1.2	0.166666666667	0.0	5	0	0.0842493949789	0.0	0.0	0.0	0.649670797874	0.988658361919	0.0	0.980967533248	4.0	0.0	61.7623462937	0.415807503127	14	3.0	a	y0
3	0.166666666667	8.57421085832	0	14.408272933	2.85714285714	7.57623806864	0.71568627451	0.675	0.1438478976	3.71676880341	0.15	2.0	0.166666666667	0.780693365413	0.882352941176	0.638888888889	0.733333333333	11.0	0.2	2.73699449344	0.166666666667	0.639825084177	0.875	0.833333333333	11.0	0.0641025641026	2.15384615385	0.214646464646	0.130434782609	14	0	0.0	0.216666666667	2.0	0.4	0.716934035077	1.0	0.138888888889	1.0	9.0	0.214285714286	201.715821063	0.994288366756	40	11.0	a	y0
40	0.428571428571	-3.65650632624	0	14.6999511531	2.6	6.19614456771	0.541666666667	0.571428571429	0.18193495441	2.29006293281	0.333333333333	2.28571428571	0.25	0.793782492065	0.875	0.533333333333	0.818181818182	7.0	0.428571428571	0.597875805621	0.25	0.552756171796	1.0	0.875	7.0	0.466666666667	2.0	0.666666666667	0.5	10	0	0.332415993764	0.57037037037	3.11111111111	1.0	0.737369071783	0.992206592068	0.464285714286	0.962285098269	4.0	0.525	146.999511531	0.695418804411	26	6.0	a	y0
41	1.0	-0.812474175414	0	13.477421926	2.33333333333	3.67876359659	0.533333333333	0.6	0.190939364763	1.16778082961	0.0	1.0	0.5	0.755778588808	0.866666666667	0.0	0.818181818182	3.0	0.0	0.770132768514	0.2	0.716731754273	1.0	0.8	4.0	0.583333333333	2.0	0.666666666667	0.6	6	0	0.174198913789	0.0	1.0	0.2	0.782685413032	0.982938115769	0.0	0.964440641854	4.0	0.0	80.8645315562	0.450469304423	14	2.0	a	y0
42	1.0	3.89963303682	0	14.8757623781	1.92857142857	11.0173151047	0.666666666667	0.666666666667	0.194828367465	3.3668789443	0.575198412698	3.5	1.33333333333	0.775073909954	0.833333333333	0.245454545455	0.75	5.0	0.592592592593	0.91870736175	0.666666666667	0.610408732404	1.0	0.833333333333	8.0	0.5	2.54545454545	0.333333333333	0.620689655172	14	0	0.0	0.208333333333	2.0	0.272727272727	0.622331851565	1.0	0.571428571429	1.0	10.0	0.3	208.260673294	0.975106907788	27	6.0	a	y0
43	0.2	0.0725827747871	0	13.6390705044	2.91666666667	6.04442150051	0.51871657754	0.615384615385	0.183973275267	2.73645877433	0.0	1.42857142857	0.333333333333	0.844903851878	0.882352941176	0.333333333333	0.75	8.0	0.0	1.61639612729	0.2	0.56468617404	1.0	0.818181818182	9.0	0.35	2.2	0.347222222222	0.473684210526	12	0	0.0526172193979	0.25	2.5	0.333333333333	0.637034754703	0.999878089658	0.388888888889	0.986810682817	8.0	0.3	163.668846052	0.894024532644	35	9.0	a	y0
44	0	None	0	0.0	nan	0.0	0.0	0.0	0.0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0	0.0	0	0	0	0.0	0.0	0.0	0.0	0	0	0.0	0.0	0.0	0	0.0	0	0.0	0	0	0.0	0.0	0.0	0.0	0	a	y0
45	0.571428571429	-0.0652067270071	0	14.7923702266	2.45454545455	7.2164590055	0.482051282051	0.6	0.149104988971	3.15406314219	0.25	2.25	0.375	0.781571481698	0.866666666667	0.571428571429	0.636363636364	7.0	0.428571428571	1.88577813396	0.333333333333	0.647644736657	1.0	0.75	8.0	0.373333333333	2.8	0.430555555556	0.428571428571	11	0	0.0	0.207407407407	2.88888888889	0.375	0.633122278778	1.0	0.517857142857	1.0	7.0	0.290322580645	162.716072492	0.755299287477	27	6.0	a	y0
46	0.5	0.0519937184119	0	13.7982538852	2.33333333333	4.04230233829	0.438095238095	0.666666666667	0.0794551302818	1.40730100013	0.0	1.0	0.5	0.990950758021	0.866666666667	0.0	0.777777777778	3.0	0.0	0.0	0.5	0.68374717833	1.0	1.0	3.0	0.0	1.2	0.166666666667	0.0	6	0	0.157704626145	0.0	1.0	0.2	0.698790126278	0.985997671004	0.0	0.971960427562	4.0	0.0	82.7895233112	0.439194702179	14	3.0	a	y0
47	0.0	-2.54239712728	0	16.3627145402	2.0	3.35186016032	0.318181818182	0.4	0.0608047260998	1.05550313352	0.0	1.0	0.333333333333	0.765673175745	0.818181818182	0.0	0.714285714286	2.0	0.0	1.02419457228	1.0	0.720930232558	0.8	0.666666666667	1.0	0.0	1.33333333333	1.0	0.0	4	0	0.0	0.0	0.0	0.0	0.0	1.0	0.0	1.0	3.0	0.0	65.4508581609	0.246937608732	8	3.0	a	y0
